starttime	seconds	ctime	dtime	ttime	wait
Tue Nov 05 21:21:42 2024	1730838102	6	637	643	0
Tue Nov 05 21:21:47 2024	1730838107	6	638	644	631
Tue Nov 05 21:21:56 2024	1730838116	6	638	644	0
Tue Nov 05 21:21:23 2024	1730838083	4	640	644	633
Tue Nov 05 21:21:30 2024	1730838090	4	640	644	0
Tue Nov 05 21:21:41 2024	1730838101	4	640	644	0
Tue Nov 05 21:21:39 2024	1730838099	5	640	646	0
Tue Nov 05 21:21:11 2024	1730838071	5	641	646	636
Tue Nov 05 21:21:30 2024	1730838090	5	642	647	0
Tue Nov 05 21:21:26 2024	1730838086	5	643	648	635
Tue Nov 05 21:21:39 2024	1730838099	4	645	649	0
Tue Nov 05 21:21:43 2024	1730838103	4	644	649	636
Tue Nov 05 21:21:16 2024	1730838076	6	643	649	636
Tue Nov 05 21:21:49 2024	1730838109	21	629	649	0
Tue Nov 05 21:21:55 2024	1730838115	7	642	649	0
Tue Nov 05 21:21:49 2024	1730838109	16	633	650	0
Tue Nov 05 21:21:50 2024	1730838110	5	645	650	0
Tue Nov 05 21:21:33 2024	1730838093	5	645	650	0
Tue Nov 05 21:21:44 2024	1730838104	4	646	650	638
Tue Nov 05 21:21:39 2024	1730838099	5	646	651	639
Tue Nov 05 21:21:18 2024	1730838078	4	646	651	0
Tue Nov 05 21:21:20 2024	1730838080	4	647	651	0
Tue Nov 05 21:21:33 2024	1730838093	6	645	651	640
Tue Nov 05 21:21:10 2024	1730838070	4	647	652	0
Tue Nov 05 21:21:39 2024	1730838099	3	649	653	644
Tue Nov 05 21:21:14 2024	1730838074	7	647	653	0
Tue Nov 05 21:21:49 2024	1730838109	6	648	654	638
Tue Nov 05 21:21:48 2024	1730838108	3	651	654	643
Tue Nov 05 21:21:20 2024	1730838080	5	650	654	643
Tue Nov 05 21:21:47 2024	1730838107	4	651	655	645
Tue Nov 05 21:21:45 2024	1730838105	6	649	655	0
Tue Nov 05 21:21:33 2024	1730838093	5	650	655	0
Tue Nov 05 21:21:17 2024	1730838077	7	648	655	0
Tue Nov 05 21:21:37 2024	1730838097	21	635	656	0
Tue Nov 05 21:21:29 2024	1730838089	20	636	656	0
Tue Nov 05 21:21:25 2024	1730838085	5	652	656	644
Tue Nov 05 21:21:09 2024	1730838069	6	651	657	646
Tue Nov 05 21:21:18 2024	1730838078	6	652	658	646
Tue Nov 05 21:21:42 2024	1730838102	6	652	658	646
Tue Nov 05 21:21:56 2024	1730838116	3	655	659	0
Tue Nov 05 21:21:13 2024	1730838073	4	655	659	646
Tue Nov 05 21:21:35 2024	1730838095	5	655	660	647
Tue Nov 05 21:21:50 2024	1730838110	4	656	660	648
Tue Nov 05 21:21:13 2024	1730838073	3	657	660	649
Tue Nov 05 21:21:10 2024	1730838070	4	657	661	650
Tue Nov 05 21:21:26 2024	1730838086	4	657	661	0
Tue Nov 05 21:21:14 2024	1730838074	6	657	662	650
Tue Nov 05 21:21:51 2024	1730838111	6	657	662	651
Tue Nov 05 21:21:02 2024	1730838062	4	658	663	652
Tue Nov 05 21:21:13 2024	1730838073	5	658	664	0
Tue Nov 05 21:21:48 2024	1730838108	5	660	664	654
Tue Nov 05 21:21:50 2024	1730838110	8	657	664	650
Tue Nov 05 21:21:50 2024	1730838110	7	658	665	0
Tue Nov 05 21:21:04 2024	1730838064	5	660	665	655
Tue Nov 05 21:21:01 2024	1730838061	5	661	666	653
Tue Nov 05 21:21:58 2024	1730838118	5	661	666	650
Tue Nov 05 21:21:20 2024	1730838080	6	662	668	654
Tue Nov 05 21:21:08 2024	1730838068	3	665	668	653
Tue Nov 05 21:21:15 2024	1730838075	5	664	669	654
Tue Nov 05 21:21:37 2024	1730838097	23	646	669	642
Tue Nov 05 21:21:03 2024	1730838063	5	664	670	656
Tue Nov 05 21:21:30 2024	1730838090	4	666	670	654
Tue Nov 05 21:21:11 2024	1730838071	5	667	672	0
Tue Nov 05 21:21:17 2024	1730838077	5	668	673	0
Tue Nov 05 21:21:43 2024	1730838103	7	668	675	663
Tue Nov 05 21:21:38 2024	1730838098	4	673	677	664
Tue Nov 05 21:21:41 2024	1730838101	4	673	678	667
Tue Nov 05 21:21:44 2024	1730838104	7	671	678	662
Tue Nov 05 21:21:50 2024	1730838110	6	673	679	665
Tue Nov 05 21:21:08 2024	1730838068	17	664	681	652
Tue Nov 05 21:21:33 2024	1730838093	25	658	683	0
Tue Nov 05 21:21:03 2024	1730838063	4	691	694	0
Tue Nov 05 21:21:36 2024	1730838096	1001	7	1008	0
Tue Nov 05 21:21:54 2024	1730838114	1004	5	1009	0
Tue Nov 05 21:21:48 2024	1730838108	1004	5	1009	0
Tue Nov 05 21:21:17 2024	1730838077	1006	4	1009	0
Tue Nov 05 21:21:26 2024	1730838086	1004	6	1010	0
Tue Nov 05 21:21:36 2024	1730838096	1006	4	1010	0
Tue Nov 05 21:21:27 2024	1730838087	1005	5	1010	0
Tue Nov 05 21:21:29 2024	1730838089	1004	6	1010	0
Tue Nov 05 21:21:57 2024	1730838117	1005	6	1011	0
Tue Nov 05 21:21:09 2024	1730838069	1006	5	1011	0
Tue Nov 05 21:21:12 2024	1730838072	1006	5	1011	0
Tue Nov 05 21:21:32 2024	1730838092	1006	5	1011	0
Tue Nov 05 21:21:35 2024	1730838095	1006	5	1011	0
Tue Nov 05 21:21:40 2024	1730838100	1004	7	1011	0
Tue Nov 05 21:21:43 2024	1730838103	1005	7	1011	0
Tue Nov 05 21:21:37 2024	1730838097	1007	4	1011	0
Tue Nov 05 21:21:21 2024	1730838081	1008	4	1012	0
Tue Nov 05 21:21:12 2024	1730838072	1004	9	1012	0
Tue Nov 05 21:21:45 2024	1730838105	1007	5	1013	0
Tue Nov 05 21:21:25 2024	1730838085	1007	6	1013	0
Tue Nov 05 21:21:20 2024	1730838080	1007	6	1013	0
Tue Nov 05 21:21:30 2024	1730838090	1009	4	1013	0
Tue Nov 05 21:21:42 2024	1730838102	1008	5	1013	0
Tue Nov 05 21:21:53 2024	1730838113	1009	5	1014	0
Tue Nov 05 21:21:44 2024	1730838104	1005	9	1014	0
Tue Nov 05 21:21:04 2024	1730838064	1011	3	1014	0
Tue Nov 05 21:21:07 2024	1730838067	1009	5	1015	0
Tue Nov 05 21:21:23 2024	1730838083	1010	5	1015	0
Tue Nov 05 21:21:05 2024	1730838065	1010	5	1015	0
Tue Nov 05 21:21:25 2024	1730838085	1009	6	1015	0
Tue Nov 05 21:21:49 2024	1730838109	1011	5	1015	0
Tue Nov 05 21:21:27 2024	1730838087	1012	3	1015	0
Tue Nov 05 21:21:38 2024	1730838098	1006	10	1016	0
Tue Nov 05 21:21:48 2024	1730838108	1010	6	1016	0
Tue Nov 05 21:21:20 2024	1730838080	1010	6	1016	0
Tue Nov 05 21:21:23 2024	1730838083	1010	6	1016	0
Tue Nov 05 21:21:39 2024	1730838099	1009	7	1016	0
Tue Nov 05 21:21:35 2024	1730838095	1009	7	1016	0
Tue Nov 05 21:21:28 2024	1730838088	1011	5	1016	0
Tue Nov 05 21:21:09 2024	1730838069	1012	5	1017	0
Tue Nov 05 21:21:29 2024	1730838089	1011	5	1017	0
Tue Nov 05 21:21:09 2024	1730838069	1012	4	1017	0
Tue Nov 05 21:21:46 2024	1730838106	1010	6	1017	0
Tue Nov 05 21:21:07 2024	1730838067	1012	5	1017	0
Tue Nov 05 21:21:13 2024	1730838073	1011	6	1017	0
Tue Nov 05 21:21:51 2024	1730838111	1012	5	1017	0
Tue Nov 05 21:21:47 2024	1730838107	1004	13	1017	7
Tue Nov 05 21:21:35 2024	1730838095	1012	5	1017	0
Tue Nov 05 21:21:18 2024	1730838078	1012	5	1017	0
Tue Nov 05 21:21:32 2024	1730838092	1007	10	1017	0
Tue Nov 05 21:21:05 2024	1730838065	1009	8	1017	0
Tue Nov 05 21:21:37 2024	1730838097	1012	6	1017	0
Tue Nov 05 21:21:48 2024	1730838108	1013	5	1018	0
Tue Nov 05 21:21:19 2024	1730838079	1013	4	1018	0
Tue Nov 05 21:21:57 2024	1730838117	1010	8	1018	0
Tue Nov 05 21:21:26 2024	1730838086	1014	4	1018	0
Tue Nov 05 21:21:38 2024	1730838098	1013	5	1018	0
Tue Nov 05 21:21:12 2024	1730838072	1013	5	1018	0
Tue Nov 05 21:21:10 2024	1730838070	1013	6	1018	0
Tue Nov 05 21:21:23 2024	1730838083	1012	6	1019	0
Tue Nov 05 21:21:47 2024	1730838107	1014	5	1019	0
Tue Nov 05 21:21:04 2024	1730838064	1013	5	1019	0
Tue Nov 05 21:21:24 2024	1730838084	1014	5	1019	0
Tue Nov 05 21:21:56 2024	1730838116	1013	6	1019	0
Tue Nov 05 21:21:02 2024	1730838062	1015	4	1019	0
Tue Nov 05 21:21:55 2024	1730838115	1015	4	1019	0
Tue Nov 05 21:21:51 2024	1730838111	1006	14	1020	7
Tue Nov 05 21:21:08 2024	1730838068	1008	12	1020	7
Tue Nov 05 21:21:53 2024	1730838113	1018	3	1020	0
Tue Nov 05 21:21:38 2024	1730838098	1015	6	1021	0
Tue Nov 05 21:21:39 2024	1730838099	1007	14	1021	7
Tue Nov 05 21:21:06 2024	1730838066	1005	15	1021	9
Tue Nov 05 21:21:07 2024	1730838067	1012	9	1021	0
Tue Nov 05 21:21:26 2024	1730838086	1014	7	1021	0
Tue Nov 05 21:21:04 2024	1730838064	1006	15	1021	9
Tue Nov 05 21:21:48 2024	1730838108	1017	5	1022	0
Tue Nov 05 21:21:37 2024	1730838097	1006	16	1022	9
Tue Nov 05 21:21:56 2024	1730838116	1017	4	1022	0
Tue Nov 05 21:21:15 2024	1730838075	1012	9	1022	0
Tue Nov 05 21:21:29 2024	1730838089	1015	6	1022	0
Tue Nov 05 21:21:52 2024	1730838112	1007	15	1022	9
Tue Nov 05 21:21:21 2024	1730838081	1016	6	1022	0
Tue Nov 05 21:21:24 2024	1730838084	1014	8	1022	0
Tue Nov 05 21:21:19 2024	1730838079	1015	7	1022	0
Tue Nov 05 21:21:20 2024	1730838080	1005	17	1022	11
Tue Nov 05 21:21:45 2024	1730838105	1012	11	1022	0
Tue Nov 05 21:21:55 2024	1730838115	1015	7	1023	0
Tue Nov 05 21:21:56 2024	1730838116	1017	5	1023	0
Tue Nov 05 21:21:13 2024	1730838073	1018	4	1023	0
Tue Nov 05 21:21:21 2024	1730838081	1017	5	1023	0
Tue Nov 05 21:21:34 2024	1730838094	1016	7	1023	0
Tue Nov 05 21:21:58 2024	1730838118	1006	17	1023	10
Tue Nov 05 21:21:48 2024	1730838108	1018	5	1023	0
Tue Nov 05 21:21:13 2024	1730838073	1014	9	1023	0
Tue Nov 05 21:21:45 2024	1730838105	1008	15	1023	9
Tue Nov 05 21:21:04 2024	1730838064	1017	6	1023	0
Tue Nov 05 21:21:36 2024	1730838096	1007	17	1023	11
Tue Nov 05 21:21:12 2024	1730838072	1016	7	1023	0
Tue Nov 05 21:21:17 2024	1730838077	1018	6	1023	0
Tue Nov 05 21:21:23 2024	1730838083	1013	10	1023	0
Tue Nov 05 21:21:34 2024	1730838094	1019	5	1024	0
Tue Nov 05 21:21:23 2024	1730838083	1010	14	1024	8
Tue Nov 05 21:21:17 2024	1730838077	1020	5	1024	0
Tue Nov 05 21:21:13 2024	1730838073	1005	19	1024	12
Tue Nov 05 21:21:19 2024	1730838079	1009	16	1024	9
Tue Nov 05 21:21:12 2024	1730838072	1008	17	1025	10
Tue Nov 05 21:21:56 2024	1730838116	1004	21	1025	12
Tue Nov 05 21:21:21 2024	1730838081	1017	8	1025	0
Tue Nov 05 21:21:06 2024	1730838066	1022	3	1025	0
Tue Nov 05 21:21:56 2024	1730838116	1018	8	1025	0
Tue Nov 05 21:21:48 2024	1730838108	1006	19	1025	11
Tue Nov 05 21:21:21 2024	1730838081	1020	5	1025	0
Tue Nov 05 21:21:10 2024	1730838070	1010	16	1025	9
Tue Nov 05 21:21:56 2024	1730838116	1019	7	1025	0
Tue Nov 05 21:21:16 2024	1730838076	1017	9	1026	0
Tue Nov 05 21:21:28 2024	1730838088	1006	19	1026	12
Tue Nov 05 21:21:42 2024	1730838102	1006	20	1026	11
Tue Nov 05 21:21:42 2024	1730838102	1013	13	1026	8
Tue Nov 05 21:21:58 2024	1730838118	1022	5	1026	0
Tue Nov 05 21:21:47 2024	1730838107	1013	13	1026	8
Tue Nov 05 21:21:39 2024	1730838099	1020	6	1026	0
Tue Nov 05 21:21:40 2024	1730838100	1018	8	1027	0
Tue Nov 05 21:21:35 2024	1730838095	1007	20	1027	10
Tue Nov 05 21:21:05 2024	1730838065	1008	19	1027	11
Tue Nov 05 21:21:20 2024	1730838080	1017	10	1027	0
Tue Nov 05 21:21:57 2024	1730838117	1018	9	1027	0
Tue Nov 05 21:21:04 2024	1730838064	1013	14	1027	7
Tue Nov 05 21:21:55 2024	1730838115	1014	13	1027	7
Tue Nov 05 21:21:25 2024	1730838085	1022	5	1027	0
Tue Nov 05 21:21:20 2024	1730838080	1023	4	1027	0
Tue Nov 05 21:21:06 2024	1730838066	1012	15	1027	9
Tue Nov 05 21:21:18 2024	1730838078	1016	12	1027	0
Tue Nov 05 21:21:53 2024	1730838113	1012	16	1027	8
Tue Nov 05 21:21:12 2024	1730838072	1009	18	1028	11
Tue Nov 05 21:21:22 2024	1730838082	1023	4	1028	0
Tue Nov 05 21:21:56 2024	1730838116	1007	21	1028	12
Tue Nov 05 21:21:38 2024	1730838098	1012	15	1028	10
Tue Nov 05 21:21:13 2024	1730838073	1009	19	1028	9
Tue Nov 05 21:21:22 2024	1730838082	1022	6	1028	0
Tue Nov 05 21:21:32 2024	1730838092	1020	8	1028	0
Tue Nov 05 21:21:09 2024	1730838069	1011	17	1028	10
Tue Nov 05 21:21:04 2024	1730838064	1010	18	1028	9
Tue Nov 05 21:21:16 2024	1730838076	1020	8	1028	0
Tue Nov 05 21:21:28 2024	1730838088	1021	7	1028	0
Tue Nov 05 21:21:57 2024	1730838117	1019	10	1028	0
Tue Nov 05 21:21:29 2024	1730838089	1023	6	1029	0
Tue Nov 05 21:21:53 2024	1730838113	1023	5	1029	0
Tue Nov 05 21:21:33 2024	1730838093	1008	21	1029	12
Tue Nov 05 21:21:03 2024	1730838063	1021	7	1029	0
Tue Nov 05 21:21:41 2024	1730838101	1014	15	1029	9
Tue Nov 05 21:21:16 2024	1730838076	1026	3	1029	0
Tue Nov 05 21:21:41 2024	1730838101	1021	7	1029	0
Tue Nov 05 21:21:08 2024	1730838068	1023	6	1029	0
Tue Nov 05 21:21:28 2024	1730838088	1023	6	1029	0
Tue Nov 05 21:21:25 2024	1730838085	1021	8	1029	0
Tue Nov 05 21:21:45 2024	1730838105	1011	19	1029	10
Tue Nov 05 21:21:29 2024	1730838089	1014	16	1029	10
Tue Nov 05 21:21:21 2024	1730838081	1011	18	1029	11
Tue Nov 05 21:21:18 2024	1730838078	1024	6	1029	0
Tue Nov 05 21:21:13 2024	1730838073	1024	6	1029	0
Tue Nov 05 21:21:55 2024	1730838115	1021	8	1029	0
Tue Nov 05 21:21:29 2024	1730838089	1024	5	1030	0
Tue Nov 05 21:21:11 2024	1730838071	1013	17	1030	9
Tue Nov 05 21:21:38 2024	1730838098	1019	11	1030	7
Tue Nov 05 21:21:16 2024	1730838076	1020	9	1030	0
Tue Nov 05 21:21:43 2024	1730838103	1013	17	1030	10
Tue Nov 05 21:21:25 2024	1730838085	1013	17	1030	9
Tue Nov 05 21:21:03 2024	1730838063	1023	7	1030	0
Tue Nov 05 21:21:27 2024	1730838087	1015	15	1030	9
Tue Nov 05 21:21:27 2024	1730838087	1024	6	1030	0
Tue Nov 05 21:21:09 2024	1730838069	1023	7	1030	0
Tue Nov 05 21:21:27 2024	1730838087	1024	6	1030	0
Tue Nov 05 21:21:36 2024	1730838096	1025	5	1030	0
Tue Nov 05 21:21:25 2024	1730838085	1014	17	1030	10
Tue Nov 05 21:21:40 2024	1730838100	1021	9	1030	0
Tue Nov 05 21:21:19 2024	1730838079	1014	16	1030	10
Tue Nov 05 21:21:06 2024	1730838066	1023	7	1030	0
Tue Nov 05 21:21:27 2024	1730838087	1014	17	1030	9
Tue Nov 05 21:21:31 2024	1730838091	1023	8	1030	0
Tue Nov 05 21:21:56 2024	1730838116	1015	15	1031	9
Tue Nov 05 21:21:28 2024	1730838088	1016	15	1031	9
Tue Nov 05 21:21:06 2024	1730838066	1024	6	1031	0
Tue Nov 05 21:21:10 2024	1730838070	1017	14	1031	6
Tue Nov 05 21:21:06 2024	1730838066	1022	8	1031	0
Tue Nov 05 21:21:16 2024	1730838076	1024	7	1031	0
Tue Nov 05 21:21:14 2024	1730838074	1016	15	1031	9
Tue Nov 05 21:21:14 2024	1730838074	1020	11	1031	0
Tue Nov 05 21:21:15 2024	1730838075	1016	16	1031	8
Tue Nov 05 21:21:14 2024	1730838074	1026	5	1031	0
Tue Nov 05 21:21:56 2024	1730838116	1026	5	1031	0
Tue Nov 05 21:21:46 2024	1730838106	1026	5	1031	0
Tue Nov 05 21:21:54 2024	1730838114	1019	13	1031	9
Tue Nov 05 21:21:43 2024	1730838103	1008	24	1031	12
Tue Nov 05 21:21:48 2024	1730838108	1014	17	1032	10
Tue Nov 05 21:21:54 2024	1730838114	1016	16	1032	9
Tue Nov 05 21:21:55 2024	1730838115	1015	17	1032	11
Tue Nov 05 21:21:47 2024	1730838107	1024	8	1032	0
Tue Nov 05 21:21:52 2024	1730838112	1027	5	1032	0
Tue Nov 05 21:21:51 2024	1730838111	1027	5	1032	0
Tue Nov 05 21:21:19 2024	1730838079	1028	5	1033	0
Tue Nov 05 21:21:44 2024	1730838104	1024	8	1033	0
Tue Nov 05 21:21:43 2024	1730838103	1025	7	1033	0
Tue Nov 05 21:21:14 2024	1730838074	1017	15	1033	10
Tue Nov 05 21:21:49 2024	1730838109	1027	5	1033	0
Tue Nov 05 21:21:49 2024	1730838109	1028	5	1033	0
Tue Nov 05 21:21:30 2024	1730838090	1024	9	1033	0
Tue Nov 05 21:21:32 2024	1730838092	1027	6	1033	0
Tue Nov 05 21:21:52 2024	1730838112	1016	17	1033	11
Tue Nov 05 21:21:32 2024	1730838092	1027	6	1033	0
Tue Nov 05 21:21:21 2024	1730838081	1027	6	1033	0
Tue Nov 05 21:21:14 2024	1730838074	1021	13	1033	7
Tue Nov 05 21:21:55 2024	1730838115	1020	14	1033	7
Tue Nov 05 21:21:06 2024	1730838066	1028	5	1033	0
Tue Nov 05 21:21:55 2024	1730838115	1026	8	1033	0
Tue Nov 05 21:21:17 2024	1730838077	1029	5	1034	0
Tue Nov 05 21:21:26 2024	1730838086	1029	5	1034	0
Tue Nov 05 21:21:45 2024	1730838105	1018	16	1034	9
Tue Nov 05 21:21:20 2024	1730838080	1015	19	1034	11
Tue Nov 05 21:21:36 2024	1730838096	1029	5	1034	0
Tue Nov 05 21:21:05 2024	1730838065	1028	6	1034	0
Tue Nov 05 21:21:10 2024	1730838070	1028	7	1035	0
Tue Nov 05 21:21:45 2024	1730838105	1020	14	1035	8
Tue Nov 05 21:21:34 2024	1730838094	1015	19	1035	11
Tue Nov 05 21:21:51 2024	1730838111	1026	9	1035	0
Tue Nov 05 21:21:11 2024	1730838071	1021	15	1035	8
Tue Nov 05 21:21:52 2024	1730838112	1020	15	1035	8
Tue Nov 05 21:21:15 2024	1730838075	1015	20	1035	12
Tue Nov 05 21:21:24 2024	1730838084	1031	4	1035	0
Tue Nov 05 21:21:17 2024	1730838077	1030	5	1035	0
Tue Nov 05 21:21:20 2024	1730838080	1025	10	1035	0
Tue Nov 05 21:21:14 2024	1730838074	1031	4	1035	0
Tue Nov 05 21:21:58 2024	1730838118	1015	20	1035	11
Tue Nov 05 21:21:39 2024	1730838099	1023	12	1036	7
Tue Nov 05 21:21:41 2024	1730838101	1030	5	1036	0
Tue Nov 05 21:21:06 2024	1730838066	1030	5	1036	0
Tue Nov 05 21:21:17 2024	1730838077	1027	9	1036	0
Tue Nov 05 21:21:51 2024	1730838111	1028	8	1036	0
Tue Nov 05 21:21:25 2024	1730838085	1019	17	1036	10
Tue Nov 05 21:21:43 2024	1730838103	1018	18	1036	11
Tue Nov 05 21:21:19 2024	1730838079	1030	6	1036	0
Tue Nov 05 21:21:15 2024	1730838075	1033	4	1036	0
Tue Nov 05 21:21:53 2024	1730838113	1018	18	1036	9
Tue Nov 05 21:21:06 2024	1730838066	1021	15	1036	9
Tue Nov 05 21:21:04 2024	1730838064	1023	13	1036	7
Tue Nov 05 21:21:58 2024	1730838118	1027	9	1036	0
Tue Nov 05 21:21:17 2024	1730838077	1033	3	1036	0
Tue Nov 05 21:21:57 2024	1730838117	1013	23	1036	12
Tue Nov 05 21:21:48 2024	1730838108	1033	4	1037	0
Tue Nov 05 21:21:55 2024	1730838115	1021	15	1037	10
Tue Nov 05 21:21:07 2024	1730838067	1021	15	1037	9
Tue Nov 05 21:21:34 2024	1730838094	1029	8	1037	0
Tue Nov 05 21:21:55 2024	1730838115	1026	11	1037	0
Tue Nov 05 21:21:42 2024	1730838102	1029	7	1037	0
Tue Nov 05 21:21:51 2024	1730838111	1017	20	1037	13
Tue Nov 05 21:21:46 2024	1730838106	1033	4	1037	0
Tue Nov 05 21:21:52 2024	1730838112	1023	14	1037	8
Tue Nov 05 21:21:46 2024	1730838106	1030	7	1037	0
Tue Nov 05 21:21:15 2024	1730838075	1023	14	1037	7
Tue Nov 05 21:21:50 2024	1730838110	1018	20	1037	11
Tue Nov 05 21:21:41 2024	1730838101	1033	4	1037	0
Tue Nov 05 21:21:04 2024	1730838064	1030	7	1037	0
Tue Nov 05 21:21:02 2024	1730838062	1020	18	1037	7
Tue Nov 05 21:21:32 2024	1730838092	1033	5	1037	0
Tue Nov 05 21:21:54 2024	1730838114	1028	9	1038	0
Tue Nov 05 21:21:27 2024	1730838087	1016	22	1038	12
Tue Nov 05 21:21:43 2024	1730838103	1023	15	1038	9
Tue Nov 05 21:21:53 2024	1730838113	1015	23	1038	16
Tue Nov 05 21:21:01 2024	1730838061	1030	8	1038	0
Tue Nov 05 21:21:06 2024	1730838066	1023	15	1038	9
Tue Nov 05 21:21:41 2024	1730838101	1033	5	1038	0
Tue Nov 05 21:21:24 2024	1730838084	1019	19	1038	11
Tue Nov 05 21:21:57 2024	1730838117	1029	9	1038	0
Tue Nov 05 21:21:05 2024	1730838065	1020	18	1038	9
Tue Nov 05 21:21:05 2024	1730838065	1031	7	1038	0
Tue Nov 05 21:21:42 2024	1730838102	1033	5	1038	0
Tue Nov 05 21:21:41 2024	1730838101	1023	15	1038	9
Tue Nov 05 21:21:03 2024	1730838063	1031	8	1038	0
Tue Nov 05 21:21:47 2024	1730838107	1034	5	1038	0
Tue Nov 05 21:21:07 2024	1730838067	1023	16	1038	9
Tue Nov 05 21:21:06 2024	1730838066	1018	21	1039	12
Tue Nov 05 21:21:11 2024	1730838071	1032	7	1039	0
Tue Nov 05 21:21:52 2024	1730838112	1029	9	1039	0
Tue Nov 05 21:21:16 2024	1730838076	1032	7	1039	0
Tue Nov 05 21:21:37 2024	1730838097	1029	10	1039	0
Tue Nov 05 21:21:41 2024	1730838101	1025	13	1039	8
Tue Nov 05 21:21:20 2024	1730838080	1033	5	1039	0
Tue Nov 05 21:21:52 2024	1730838112	1031	8	1039	0
Tue Nov 05 21:21:02 2024	1730838062	1034	5	1039	0
Tue Nov 05 21:21:11 2024	1730838071	1023	17	1039	10
Tue Nov 05 21:21:30 2024	1730838090	1033	6	1039	0
Tue Nov 05 21:21:12 2024	1730838072	1033	7	1039	0
Tue Nov 05 21:21:19 2024	1730838079	1026	14	1039	8
Tue Nov 05 21:21:54 2024	1730838114	1024	16	1039	9
Tue Nov 05 21:21:16 2024	1730838076	1023	17	1040	10
Tue Nov 05 21:21:52 2024	1730838112	1035	5	1040	0
Tue Nov 05 21:21:51 2024	1730838111	1022	17	1040	10
Tue Nov 05 21:21:23 2024	1730838083	1034	5	1040	0
Tue Nov 05 21:21:14 2024	1730838074	1033	7	1040	0
Tue Nov 05 21:21:21 2024	1730838081	1035	6	1040	0
Tue Nov 05 21:21:52 2024	1730838112	1025	16	1040	8
Tue Nov 05 21:21:49 2024	1730838109	1036	5	1040	0
Tue Nov 05 21:21:14 2024	1730838074	1021	20	1040	11
Tue Nov 05 21:21:31 2024	1730838091	1026	15	1040	10
Tue Nov 05 21:21:28 2024	1730838088	1036	5	1040	0
Tue Nov 05 21:21:10 2024	1730838070	1036	5	1041	0
Tue Nov 05 21:21:05 2024	1730838065	1027	14	1041	8
Tue Nov 05 21:21:11 2024	1730838071	1024	17	1041	9
Tue Nov 05 21:21:07 2024	1730838067	1022	19	1041	11
Tue Nov 05 21:21:17 2024	1730838077	1035	6	1041	0
Tue Nov 05 21:21:24 2024	1730838084	1031	10	1041	0
Tue Nov 05 21:21:08 2024	1730838068	1020	21	1041	11
Tue Nov 05 21:21:30 2024	1730838090	1022	19	1041	11
Tue Nov 05 21:21:42 2024	1730838102	1025	16	1041	10
Tue Nov 05 21:21:09 2024	1730838069	1032	10	1041	0
Tue Nov 05 21:21:06 2024	1730838066	1024	17	1041	11
Tue Nov 05 21:21:12 2024	1730838072	1026	16	1042	9
Tue Nov 05 21:21:43 2024	1730838103	1033	10	1042	0
Tue Nov 05 21:21:34 2024	1730838094	1026	16	1042	10
Tue Nov 05 21:21:55 2024	1730838115	1027	15	1042	9
Tue Nov 05 21:21:41 2024	1730838101	1038	4	1043	0
Tue Nov 05 21:21:51 2024	1730838111	1029	13	1043	0
Tue Nov 05 21:21:58 2024	1730838118	1027	16	1043	9
Tue Nov 05 21:21:13 2024	1730838073	1035	8	1043	0
Tue Nov 05 21:21:42 2024	1730838102	1025	17	1043	10
Tue Nov 05 21:21:18 2024	1730838078	1036	7	1043	0
Tue Nov 05 21:21:46 2024	1730838106	1037	6	1043	0
Tue Nov 05 21:21:07 2024	1730838067	1037	7	1044	0
Tue Nov 05 21:21:26 2024	1730838086	1027	17	1044	9
Tue Nov 05 21:21:42 2024	1730838102	1036	8	1044	0
Tue Nov 05 21:21:20 2024	1730838080	1030	14	1044	8
Tue Nov 05 21:21:24 2024	1730838084	1029	16	1044	10
Tue Nov 05 21:21:27 2024	1730838087	1029	15	1045	9
Tue Nov 05 21:21:36 2024	1730838096	1022	23	1045	12
Tue Nov 05 21:21:50 2024	1730838110	1031	14	1045	7
Tue Nov 05 21:21:45 2024	1730838105	1030	15	1045	7
Tue Nov 05 21:21:03 2024	1730838063	1028	18	1045	9
Tue Nov 05 21:21:05 2024	1730838065	1024	21	1045	11
Tue Nov 05 21:21:59 2024	1730838119	1026	19	1045	10
Tue Nov 05 21:21:50 2024	1730838110	1028	18	1046	11
Tue Nov 05 21:21:12 2024	1730838072	1029	17	1046	9
Tue Nov 05 21:21:13 2024	1730838073	1028	18	1046	10
Tue Nov 05 21:21:53 2024	1730838113	1027	19	1046	10
Tue Nov 05 21:21:25 2024	1730838085	1029	17	1046	10
Tue Nov 05 21:21:04 2024	1730838064	1039	8	1046	0
Tue Nov 05 21:21:56 2024	1730838116	1040	6	1046	0
Tue Nov 05 21:21:21 2024	1730838081	1026	21	1046	13
Tue Nov 05 21:21:58 2024	1730838118	1026	20	1047	12
Tue Nov 05 21:21:27 2024	1730838087	1032	14	1047	8
Tue Nov 05 21:21:04 2024	1730838064	1029	19	1048	9
Tue Nov 05 21:21:09 2024	1730838069	1029	19	1048	10
Tue Nov 05 21:21:03 2024	1730838063	1029	19	1049	11
Tue Nov 05 21:21:20 2024	1730838080	1041	8	1049	0
Tue Nov 05 21:21:51 2024	1730838111	1023	27	1050	16
Tue Nov 05 21:21:59 2024	1730838119	1034	16	1050	9
Tue Nov 05 21:21:26 2024	1730838086	1030	20	1050	11
